"year","month","time","ts","NW","NO","SW","SO","DE","countDE"
367,6,367-06-01 00:00:00,367.5,-2.5916730769230774,-2.566815384615384,-2.15026582278481,-0.37531250000000005,-1.8170507246376808,276.0
368,6,368-06-01 00:00:00,368.5,-1.3176923076923073,-1.6655846153846152,-0.9624177215189874,0.2746999999999999,-0.8363695652173919,276.0
369,6,369-06-01 00:00:00,369.5,0.49392307692307685,0.4911384615384616,1.5786582278481016,3.650925,1.7188260869565213,276.0
370,6,370-06-01 00:00:00,370.5,-1.8199423076923078,-1.4499999999999997,-0.18463291139240504,1.8358125,-0.20510144927536245,276.0
371,6,371-06-01 00:00:00,371.5,-2.15676923076923,-1.6634307692307695,-1.8598101265822786,0.2056250000000001,-1.2708333333333335,276.0
372,6,372-06-01 00:00:00,372.5,-0.8082115384615387,-0.639984615384615,-0.1351772151898734,0.28522500000000006,-0.2590108695652173,276.0
373,6,373-06-01 00:00:00,373.5,-1.1578653846153848,-1.1666307692307698,-0.8523037974683547,-1.087175,-1.051978260869564,276.0
374,6,374-06-01 00:00:00,374.5,-0.458826923076923,-0.4696615384615385,0.08663291139240505,0.2722375,-0.09334782608695652,276.0
375,6,375-06-01 00:00:00,375.5,-1.5474999999999994,-1.878323076923077,-1.9211012658227857,-0.7361749999999998,-1.4971811594202895,276.0
376,6,376-06-01 00:00:00,376.5,-2.6365769230769236,-2.346107692307692,-1.434126582278481,2.0583375000000004,-0.8631449275362316,276.0
377,6,377-06-01 00:00:00,377.5,-1.2582115384615382,-1.3297384615384615,-0.8891898734177213,0.014150000000000043,-0.8006304347826083,276.0
378,6,378-06-01 00:00:00,378.5,-4.472788461538462,-3.846323076923078,-4.009822784810128,-0.9323000000000002,-3.166507246376813,276.0
379,6,379-06-01 00:00:00,379.5,-2.405307692307692,-2.3558461538461546,-2.5068607594936707,-2.0558875,-2.321445652173913,276.0
380,6,380-06-01 00:00:00,380.5,-0.25044230769230763,-0.6614615384615384,-0.41575949367088605,-1.3328374999999997,-0.7082971014492749,276.0
381,6,381-06-01 00:00:00,381.5,-0.4776153846153846,-0.4737846153846152,-0.005721518987341765,1.1705624999999997,0.1360905797101446,276.0
382,6,382-06-01 00:00:00,382.5,-2.424134615384615,-2.2998307692307693,-2.0853924050632915,-1.7216874999999994,-2.0942934782608704,276.0
383,6,383-06-01 00:00:00,383.5,0.05232692307692306,-0.33478461538461546,-0.06330379746835435,-0.9354624999999996,-0.3582536231884057,276.0
384,6,384-06-01 00:00:00,384.5,-0.2667115384615386,-0.4871846153846153,0.680101265822785,1.021025,0.32563043478260856,276.0
385,6,385-06-01 00:00:00,385.5,-1.449769230769231,-1.4440923076923071,-1.247101265822785,-0.5959874999999999,-1.1429492753623185,276.0
386,6,386-06-01 00:00:00,386.5,-0.5511153846153847,-0.4542461538461539,-0.23499999999999996,0.6874000000000003,-0.07882971014492758,276.0
387,6,387-06-01 00:00:00,387.5,-2.4257115384615386,-2.4183692307692324,-3.1450000000000014,-2.248849999999999,-2.578601449275361,276.0
388,6,388-06-01 00:00:00,388.5,2.102980769230769,1.7729692307692309,1.9614936708860755,2.6191875,2.1343876811594193,276.0
389,6,389-06-01 00:00:00,389.5,0.1125576923076923,0.061230769230769165,0.8151772151898736,2.5942374999999993,1.0209094202898543,276.0
390,6,390-06-01 00:00:00,390.5,-1.7729038461538453,-1.5383846153846155,-0.8217974683544301,1.5418375000000002,-0.48464130434782626,276.0
391,6,391-06-01 00:00:00,391.5,-3.1688461538461534,-3.0213692307692304,-2.748025316455696,-1.3684749999999997,-2.4918152173913057,276.0
392,6,392-06-01 00:00:00,392.5,-2.817288461538461,-3.2234461538461536,-2.7749746835443045,-2.6964625,-2.8658079710144917,276.0
393,6,393-06-01 00:00:00,393.5,1.3820769230769232,0.9175538461538462,1.6391392405063294,0.9546250000000003,1.2223586956521744,276.0
394,6,394-06-01 00:00:00,394.5,0.6259038461538461,0.01029230769230773,1.0764050632911393,-0.4869374999999999,0.28730797101449296,276.0
395,6,395-06-01 00:00:00,395.5,2.5992692307692304,1.7888000000000002,3.0066329113924044,1.6005999999999996,2.2355289855072473,276.0
396,6,396-06-01 00:00:00,396.5,-0.31540384615384603,-0.5280615384615387,0.1665696202531645,0.9479625000000003,0.13866304347826075,276.0
397,6,397-06-01 00:00:00,397.5,-0.11040384615384613,-0.5339384615384618,0.02502531645569622,-0.4489749999999999,-0.26952173913043487,276.0
398,6,398-06-01 00:00:00,398.5,0.6717115384615382,0.13932307692307722,0.9767341772151905,1.688625,0.9283949275362328,276.0
399,6,399-06-01 00:00:00,399.5,-3.691615384615386,-3.3973999999999993,-3.36406329113924,-1.1408625000000003,-2.7892210144927527,276.0
400,6,400-06-01 00:00:00,400.5,-0.9382692307692309,-1.0148000000000006,-1.4501392405063294,-0.8723000000000001,-1.0836847826086944,276.0
401,6,401-06-01 00:00:00,401.5,-0.37388461538461526,-0.31586153846153847,-0.23589873417721519,0.3963999999999998,-0.09745289855072463,276.0
402,6,402-06-01 00:00:00,402.5,0.2673653846153846,0.07850769230769228,0.4846708860759494,-0.39172500000000005,0.09404710144927537,276.0
403,6,403-06-01 00:00:00,403.5,-0.03594230769230772,0.009723076923076935,0.6568734177215189,0.17569999999999994,0.23446376811594194,276.0
404,6,404-06-01 00:00:00,404.5,-1.2465000000000002,-1.2508461538461537,-0.5390253164556961,-1.9926250000000003,-1.261289855072464,276.0
405,6,405-06-01 00:00:00,405.5,-2.230826923076923,-2.4960461538461542,-1.7763417721518997,-3.3463375000000006,-2.486536231884058,276.0
406,6,406-06-01 00:00:00,406.5,-0.11338461538461535,-0.45324615384615435,0.37707594936708866,-0.7457999999999998,-0.23634782608695643,276.0
407,6,407-06-01 00:00:00,407.5,0.175173076923077,0.18926153846153845,0.2435189873417721,-0.17292500000000008,0.09715579710144927,276.0
408,6,408-06-01 00:00:00,408.5,0.32853846153846145,0.35976923076923073,0.169253164556962,-0.6115625,0.017807971014492798,276.0
409,6,409-06-01 00:00:00,409.5,1.6949615384615386,1.372061538461538,1.7214430379746835,0.46195,1.2691014492753625,276.0
410,6,410-06-01 00:00:00,410.5,0.6972884615384612,0.8050153846153846,0.6188227848101264,1.5263375,0.9405036231884056,276.0
411,6,411-06-01 00:00:00,411.5,0.37376923076923063,0.4752769230769231,0.3908481012658228,0.289375,0.3781014492753623,276.0
412,6,412-06-01 00:00:00,412.5,0.49990384615384603,0.3436923076923078,0.19248101265822787,-0.60735,0.05417753623188401,276.0
413,6,413-06-01 00:00:00,413.5,0.7002307692307692,0.4677538461538461,0.6310632911392405,0.6431375000000001,0.6091340579710145,276.0
414,6,414-06-01 00:00:00,414.5,0.21855769230769234,0.003661538461538471,0.060835443037974675,0.5537624999999998,0.21996376811594215,276.0
415,6,415-06-01 00:00:00,415.5,1.7269230769230768,1.4691230769230774,2.6270759493670894,2.249375,2.0752971014492756,276.0
416,6,416-06-01 00:00:00,416.5,-0.6754230769230772,-0.7911076923076924,-0.0191772151898734,-0.8919624999999997,-0.5775942028985508,276.0
417,6,417-06-01 00:00:00,417.5,-0.6476346153846154,-0.7659692307692307,-0.14725316455696214,-0.4889875,-0.4862934782608694,276.0
418,6,418-06-01 00:00:00,418.5,-1.644692307692308,-1.7465538461538461,-1.720164556962026,-1.9584249999999994,-1.7812210144927543,276.0
419,6,419-06-01 00:00:00,419.5,0.9177115384615384,0.6592769230769232,1.3570000000000004,0.4141875,0.8366376811594209,276.0
420,6,420-06-01 00:00:00,420.5,-0.9101346153846153,-0.7771384615384616,-1.3082374999999997,-0.6947750000000001,-0.9317039711191335,277.0
421,6,421-06-01 00:00:00,421.5,1.1593269230769232,1.2832615384615385,0.58205,1.705925,1.179548736462094,277.0
422,6,422-06-01 00:00:00,422.5,2.7395961538461537,2.7619230769230767,3.007237500000001,3.368075000000001,3.0036425992779794,277.0
423,6,423-06-01 00:00:00,423.5,1.5480769230769234,1.9693999999999996,1.6791999999999998,3.446550000000001,2.2331083032490997,277.0
424,6,424-06-01 00:00:00,424.5,0.42886538461538454,1.002523076923077,-0.038625000000000013,2.2146,0.9441985559566783,277.0
425,6,425-06-01 00:00:00,425.5,1.7046346153846155,1.8841076923076923,1.6146000000000007,3.1327624999999997,2.1332021660649834,277.0
426,6,426-06-01 00:00:00,426.5,0.5803269230769229,0.7917076923076922,0.4254999999999999,2.0072374999999987,0.9973176895306851,277.0
427,6,427-06-01 00:00:00,427.5,3.312769230769229,3.1842,3.723599999999999,3.9587874999999997,3.587826714801445,277.0
428,6,428-06-01 00:00:00,428.5,2.077807692307692,2.203307692307692,2.1711374999999995,1.6692375000000002,2.0162129963898927,277.0
429,6,429-06-01 00:00:00,429.5,3.404576923076923,3.349507692307692,3.416487499999999,1.252625,2.773592057761734,277.0
430,6,430-06-01 00:00:00,430.5,3.3001346153846165,3.0123538461538453,2.908175000000001,1.3288999999999995,2.5500938628158862,277.0
431,6,431-06-01 00:00:00,431.5,2.212769230769231,2.557338461538462,1.9035249999999997,3.3103624999999988,2.521306859205776,277.0
432,6,432-06-01 00:00:00,432.5,1.3626346153846154,1.6835230769230773,1.1935250000000004,1.6441875000000004,1.4704079422382663,277.0
433,6,433-06-01 00:00:00,433.5,1.8150961538461534,2.296846153846153,1.2150375,2.3951249999999997,1.9223574007220223,277.0
434,6,434-06-01 00:00:00,434.5,0.23278846153846158,0.797,-0.6521499999999999,0.4842999999999999,0.18224548736462087,277.0
435,6,435-06-01 00:00:00,435.5,4.260711538461537,4.12896923076923,3.8371375000000008,2.5448874999999997,3.6119205776173287,277.0
436,6,436-06-01 00:00:00,436.5,4.537346153846154,4.607738461538461,5.738887500000001,4.5796125000000005,4.913086642599276,277.0
437,6,437-06-01 00:00:00,437.5,0.9248269230769233,1.3523538461538465,1.4488875000000003,1.036425,1.2087328519855594,277.0
438,6,438-06-01 00:00:00,438.5,2.329961538461539,2.559292307692308,2.1544375,2.1917500000000003,2.293166064981947,277.0
439,6,439-06-01 00:00:00,439.5,0.8686346153846152,1.6568923076923074,0.6656500000000001,2.2827375,1.4033862815884472,277.0
440,6,440-06-01 00:00:00,440.5,1.1118653846153845,1.1692769230769235,1.6288624999999999,-0.3332750000000001,0.8572815884476539,277.0
441,6,441-06-01 00:00:00,441.5,2.1532307692307695,2.315692307692308,2.4916750000000003,0.7622500000000001,1.8873718411552347,277.0
442,6,442-06-01 00:00:00,442.5,2.176961538461538,2.423984615384615,2.2421999999999995,0.6847875000000001,1.8228158844765354,277.0
443,6,443-06-01 00:00:00,443.5,3.565557692307692,3.8572,2.5408500000000003,1.2975750000000004,2.683036101083031,277.0
444,6,444-06-01 00:00:00,444.5,4.148057692307693,3.8920769230769237,3.49805,0.5540249999999997,2.8622743682310476,277.0
445,6,445-06-01 00:00:00,445.5,3.8340384615384613,3.7534153846153857,3.5325624999999987,2.8851000000000004,3.453989169675091,277.0
446,6,446-06-01 00:00:00,446.5,2.592519230769231,2.855769230769231,2.4499000000000004,2.0521249999999998,2.457032490974731,277.0
447,6,447-06-01 00:00:00,447.5,2.2918076923076924,2.3154153846153855,1.6832625,0.9527375000000001,1.7348592057761727,277.0
448,6,448-06-01 00:00:00,448.5,-1.9219230769230768,-1.698876923076923,-2.3612624999999996,-1.53305,-1.884158844765342,277.0
449,6,449-06-01 00:00:00,449.5,-0.4485576923076924,-0.3047692307692305,-1.7763875000000002,-1.2127874999999997,-1.0190216606498201,277.0
450,6,450-06-01 00:00:00,450.5,2.9137884615384615,2.2512307692307694,1.3730999999999995,-0.9362875,1.2014151624548732,277.0
451,6,451-06-01 00:00:00,451.5,1.8560576923076921,1.5378615384615386,1.0329374999999998,1.2182000000000004,1.359447653429604,277.0
452,6,452-06-01 00:00:00,452.5,-0.6817692307692306,-0.575369230769231,-1.2659500000000004,-0.20900000000000007,-0.6889783393501805,277.0
453,6,453-06-01 00:00:00,453.5,1.2488076923076927,1.282984615384615,0.8918000000000003,1.0435625000000004,1.0944440433212996,277.0
454,6,454-06-01 00:00:00,454.5,-3.130307692307691,-2.545938461538462,-3.2856250000000005,-2.4538500000000005,-2.842671480144403,277.0
455,6,455-06-01 00:00:00,455.5,-0.3796538461538462,-0.37213846153846164,-0.2971249999999999,-1.8097374999999996,-0.7670758122743683,277.0
456,6,456-06-01 00:00:00,456.5,-1.1097307692307692,-1.198230769230769,-0.25131249999999994,-1.4801249999999997,-0.9895523465703973,277.0
457,6,457-06-01 00:00:00,457.5,-4.34248076923077,-4.164000000000001,-4.054262499999998,-3.6442124999999983,-4.015693140794225,277.0
458,6,458-06-01 00:00:00,458.5,-2.9029807692307683,-2.9735230769230756,-2.5540375000000006,-3.1191125,-2.8811768953068606,277.0
459,6,459-06-01 00:00:00,459.5,-2.6376346153846155,-2.9778153846153845,-2.1762749999999986,-3.6910999999999987,-2.8884657039711183,277.0
460,6,460-06-01 00:00:00,460.5,1.1868269230769233,0.6830923076923078,0.69395,-0.5884875000000005,0.41354873646209345,277.0
461,6,461-06-01 00:00:00,461.5,-0.8052499999999999,-0.9725076923076923,-1.4621,-0.27350000000000013,-0.880628158844765,277.0
462,6,462-06-01 00:00:00,462.5,-0.25946153846153847,-0.25364615384615385,-0.48412500000000014,0.6587749999999998,-0.057787003610108245,277.0
463,6,463-06-01 00:00:00,463.5,-1.3284807692307687,-1.2365076923076923,-1.9912750000000004,-1.5009625000000004,-1.5481335740072195,277.0
464,6,464-06-01 00:00:00,464.5,0.015307692307692319,-0.04495384615384615,-0.6052125000000002,-0.40622500000000006,-0.29978700361010824,277.0
465,6,465-06-01 00:00:00,465.5,-0.8243076923076925,-0.7917846153846154,-1.6701499999999991,-1.7981124999999996,-1.3422057761732846,277.0
466,6,466-06-01 00:00:00,466.5,1.1212115384615386,0.48110769230769224,0.8252874999999997,-1.5859999999999999,0.10367509025270759,277.0
467,6,467-06-01 00:00:00,467.5,0.2063076923076923,0.07253846153846154,0.22379999999999994,0.5892875000000002,0.29057761732852005,277.0
468,6,468-06-01 00:00:00,468.5,-2.3442499999999997,-2.3577230769230764,-2.077475000000001,-1.6809750000000006,-2.0788050541516254,277.0
469,6,469-06-01 00:00:00,469.5,-3.8258076923076914,-3.370984615384615,-3.6970125000000005,-2.2653875,-3.231220216606498,277.0
470,6,470-06-01 00:00:00,470.5,-3.431596153846154,-3.313953846153847,-3.18475,-3.423700000000001,-3.3304187725631764,277.0
471,6,471-06-01 00:00:00,471.5,-3.465557692307693,-3.5826153846153836,-3.354900000000002,-4.287712500000001,-3.69851263537906,277.0
472,6,472-06-01 00:00:00,472.5,-2.055846153846154,-2.3918153846153856,-2.2507124999999997,-3.6484249999999996,-2.6509133574007215,277.0
473,6,473-06-01 00:00:00,473.5,0.5447307692307694,0.1883076923076923,0.37957500000000005,-1.2608499999999994,-0.10807220216606488,277.0
474,6,474-06-01 00:00:00,474.5,-2.6657115384615393,-2.5174000000000007,-2.4207875,-1.6543250000000012,-2.268075812274369,277.0
475,6,475-06-01 00:00:00,475.5,-2.1679615384615385,-2.034461538461538,-1.086675,-0.5458874999999999,-1.355880866425992,277.0
476,6,476-06-01 00:00:00,476.5,-3.8060000000000005,-3.6926923076923077,-3.0577499999999995,-2.264825000000001,-3.1182057761732827,277.0
477,6,477-06-01 00:00:00,477.5,-3.211326923076923,-3.349276923076924,-2.5274625,-1.5630124999999995,-2.5701444043321295,277.0
478,6,478-06-01 00:00:00,478.5,-6.068192307692308,-5.973584615384616,-4.789949999999999,-3.0417125,-4.8027509025270785,277.0
479,6,479-06-01 00:00:00,479.5,-2.5135769230769225,-2.7936769230769234,-1.5919,-2.793425,-2.3939386281588453,277.0
480,6,480-06-01 00:00:00,480.5,-1.0316153846153848,-1.423984615384615,-0.8516374999999998,-2.7336124999999987,-1.5632599277978325,277.0
481,6,481-06-01 00:00:00,481.5,-1.2943846153846152,-1.8620307692307694,-1.8292000000000008,-2.7745000000000006,-2.0095162454873634,277.0
482,6,482-06-01 00:00:00,482.5,-0.0026153846153846093,-0.5107999999999998,-0.02442500000000002,0.40987499999999966,-0.009032490974729242,277.0
483,6,483-06-01 00:00:00,483.5,0.423230769230769,0.2256307692307693,0.40715,1.146,0.5809602888086643,277.0
484,6,484-06-01 00:00:00,484.5,0.09686538461538463,0.11935384615384617,0.5946499999999999,0.8853499999999999,0.473628158844765,277.0
485,6,485-06-01 00:00:00,485.5,-1.8492692307692304,-1.9433076923076926,-2.63775,-1.7486500000000003,-2.0699963898916978,277.0
486,6,486-06-01 00:00:00,486.5,-2.557711538461538,-2.369061538461538,-2.8774249999999997,-0.33062500000000006,-1.9625776173285203,277.0
487,6,487-06-01 00:00:00,487.5,-0.6942307692307692,-0.7661538461538463,-0.7551875000000001,-0.10038749999999996,-0.5572057761732851,277.0
488,6,488-06-01 00:00:00,488.5,-1.7495961538461535,-1.8303538461538464,-1.3911124999999998,-1.3728999999999996,-1.5562202166064985,277.0
489,6,489-06-01 00:00:00,489.5,-3.5338076923076924,-3.411553846153846,-3.447975000000001,-2.0765000000000002,-3.0594476534296047,277.0
490,6,490-06-01 00:00:00,490.5,-4.255173076923078,-4.031553846153847,-4.069787499999999,-2.0756,-3.519678700361009,277.0
491,6,491-06-01 00:00:00,491.5,-4.096384615384617,-4.030861538461539,-3.7369875,-2.2667250000000005,-3.448790613718409,277.0
492,6,492-06-01 00:00:00,492.5,-6.2437692307692325,-5.821030769230766,-5.632425,-3.1068875000000005,-5.062050541516244,277.0
493,6,493-06-01 00:00:00,493.5,-4.852461538461539,-4.2612461538461535,-4.4579875,-3.3778625000000004,-4.173924187725635,277.0
494,6,494-06-01 00:00:00,494.5,-1.876807692307692,-1.8299384615384615,-1.5758875,-2.6737875000000004,-2.0090758122743666,277.0
495,6,495-06-01 00:00:00,495.5,-2.1669807692307685,-2.12036923076923,-1.8915000000000002,-2.351025,-2.1296353790613716,277.0
496,6,496-06-01 00:00:00,496.5,0.3388846153846152,0.04415384615384626,0.9761624999999997,-1.0148249999999996,0.06281227436823104,277.0
497,6,497-06-01 00:00:00,497.5,-1.9007307692307696,-1.7849230769230762,-1.3984,-1.7898749999999999,-1.6964620938628154,277.0
498,6,498-06-01 00:00:00,498.5,-3.329346153846153,-2.8870615384615395,-3.7881625000000008,-3.2316249999999997,-3.329848375451262,277.0
499,6,499-06-01 00:00:00,499.5,-0.39384615384615385,-0.472876923076923,-0.3117249999999998,-1.7935500000000009,-0.7929205776173295,277.0
500,6,500-06-01 00:00:00,500.5,-0.35040384615384607,-0.47950769230769236,0.07622499999999995,-0.8838624999999991,-0.41155234657039713,277.0
501,6,501-06-01 00:00:00,501.5,-1.5582307692307689,-1.3755538461538463,-1.4863249999999995,-0.46507499999999985,-1.1788844765342967,277.0
502,6,502-06-01 00:00:00,502.5,-1.2074230769230767,-0.7300000000000001,-0.4105000000000002,0.14943750000000006,-0.47336101083032484,277.0
503,6,503-06-01 00:00:00,503.5,-1.6112499999999998,-1.520723076923077,-1.7197124999999995,-3.30875,-2.1115848375451267,277.0
504,6,504-06-01 00:00:00,504.5,-1.6482692307692308,-1.5238307692307693,-1.1290375000000004,-1.3511624999999998,-1.3833032490974728,277.0
505,6,505-06-01 00:00:00,505.5,-4.574173076923075,-4.1505846153846155,-4.5964125000000005,-4.244987499999999,-4.386126353790616,277.0
506,6,506-06-01 00:00:00,506.5,-3.420942307692307,-3.465507692307693,-3.6045000000000003,-4.480075000000001,-3.790299638989168,277.0
507,6,507-06-01 00:00:00,507.5,-3.200903846153845,-3.214184615384616,-2.8976250000000006,-3.4243499999999996,-3.180963898916966,277.0
508,6,508-06-01 00:00:00,508.5,-2.0017307692307695,-2.0128461538461546,-0.9926374999999998,-1.6350124999999995,-1.6069927797833925,277.0
509,6,509-06-01 00:00:00,509.5,-4.253576923076922,-3.7112615384615366,-3.3698124999999997,-2.0298749999999997,-3.228855595667871,277.0
510,6,510-06-01 00:00:00,510.5,-5.525134615384616,-4.8638615384615385,-4.8371125,-2.6698999999999997,-4.346638989169675,277.0
511,6,511-06-01 00:00:00,511.5,-5.124538461538462,-4.498030769230771,-5.052300000000002,-3.190525000000001,-4.398101083032491,277.0
512,6,512-06-01 00:00:00,512.5,-0.4950769230769231,-0.4584923076923076,-0.13666249999999996,-0.10798749999999997,-0.27118411552346544,277.0
513,6,513-06-01 00:00:00,513.5,-3.7810576923076926,-3.3071230769230766,-3.685249999999999,-1.782675,-3.0650252707581234,277.0
514,6,514-06-01 00:00:00,514.5,-2.445288461538461,-2.153353846153846,-2.5999375,-1.8284874999999996,-2.243310469314081,277.0
515,6,515-06-01 00:00:00,515.5,-1.2781923076923076,-1.495830769230769,-0.7935625,-2.0124375,-1.401353790613717,277.0
516,6,516-06-01 00:00:00,516.5,-1.2928846153846152,-1.2912307692307694,-0.45552500000000007,-0.8686,-0.9281227436823104,277.0
517,6,517-06-01 00:00:00,517.5,-2.571249999999999,-2.487984615384615,-1.5526875000000002,-2.6570124999999982,-2.2823104693140794,277.0
518,6,518-06-01 00:00:00,518.5,-2.6625961538461533,-2.847661538461538,-1.5591374999999998,-3.553287499999999,-2.6445740072202177,277.0
519,6,519-06-01 00:00:00,519.5,-1.9547115384615383,-2.132415384615385,-0.8486249999999999,-1.6400000000000001,-1.5860722021660647,277.0
520,6,520-06-01 00:00:00,520.5,-1.9144038461538462,-1.065030769230769,-1.7175250000000002,-0.6177,-1.283732851985559,277.0
521,6,521-06-01 00:00:00,521.5,-4.3966153846153855,-4.097492307692307,-4.0078,-4.2477125000000004,-4.171126353790616,277.0
522,6,522-06-01 00:00:00,522.5,-2.8579038461538464,-2.5088153846153856,-2.364137499999999,-2.9573375000000004,-2.66210108303249,277.0
523,6,523-06-01 00:00:00,523.5,-0.861846153846154,-0.784246153846154,-0.7227999999999999,-1.9267999999999996,-1.111046931407942,277.0
524,6,524-06-01 00:00:00,524.5,-0.9294038461538461,-0.7472153846153844,-0.6247624999999998,-2.8213625,-1.345083032490975,277.0
525,6,525-06-01 00:00:00,525.5,-1.2807692307692304,-1.2181692307692304,-1.5730375000000003,-2.5367999999999995,-1.713241877256318,277.0
526,6,526-06-01 00:00:00,526.5,0.46588461538461545,0.697723076923077,0.6873625000000001,-0.10342500000000003,0.4198303249097473,277.0
527,6,527-06-01 00:00:00,527.5,-0.7176346153846155,-0.867953846153846,-0.8134125000000001,-2.5354250000000005,-1.305563176895308,277.0
528,6,528-06-01 00:00:00,528.5,-0.8109038461538459,-0.40747692307692296,-0.3868874999999998,0.7960125000000008,-0.12968592057761727,277.0
529,6,529-06-01 00:00:00,529.5,-0.9836730769230771,-0.8128461538461536,-0.6405375000000002,-0.4984,-0.7043357400722022,277.0
530,6,530-06-01 00:00:00,530.5,-2.6313461538461533,-1.760907692307692,-2.3908499999999995,-3.0466624999999996,-2.4775812274368234,277.0
531,6,531-06-01 00:00:00,531.5,-1.8137884615384616,-1.091215384615385,-1.1392499999999999,-1.8256999999999994,-1.4528592057761727,277.0
532,6,532-06-01 00:00:00,532.5,-1.9493461538461534,-1.7407384615384613,-1.1182624999999997,-2.6597374999999994,-1.8655379061371828,277.0
533,6,533-06-01 00:00:00,533.5,-0.955692307692308,-0.677276923076923,-0.3534250000000001,-2.29635,-1.1036137184115535,277.0
534,6,534-06-01 00:00:00,534.5,-2.574211538461538,-2.7937230769230776,-1.6564499999999995,-3.7857375000000006,-2.7105631768953065,277.0
535,6,535-06-01 00:00:00,535.5,-3.200115384615384,-3.080015384615384,-2.6339624999999995,-3.4033375000000015,-3.0671155234657017,277.0
536,6,536-06-01 00:00:00,536.5,-4.2266153846153856,-4.376538461538462,-3.3885625,-3.8216500000000004,-3.9028014440433214,277.0
537,6,537-06-01 00:00:00,537.5,-0.4105384615384615,-0.2593538461538463,0.5370375000000001,0.7242999999999996,0.22635740072202135,277.0
538,6,538-06-01 00:00:00,538.5,-3.1816346153846164,-3.561153846153847,-2.7993999999999994,-1.0750999999999997,-2.5519133574007227,277.0
539,6,539-06-01 00:00:00,539.5,-5.579846153846153,-6.1476461538461535,-5.054662499999999,-1.8618500000000004,-4.487617328519853,277.0
540,6,540-06-01 00:00:00,540.5,-3.0629615384615403,-2.293415384615385,-2.9873250000000002,-1.059875,-2.282028880866425,277.0
541,6,541-06-01 00:00:00,541.5,-2.820134615384615,-2.315569230769231,-2.4013875,-1.0092624999999997,-2.057801444043322,277.0
542,6,542-06-01 00:00:00,542.5,-0.20432692307692307,-0.3724153846153846,-0.24318750000000003,0.6732375,-0.0015451263537905938,277.0
543,6,543-06-01 00:00:00,543.5,-0.1075,-0.023338461538461575,0.4199,2.464200000000001,0.8072960288808668,277.0
544,6,544-06-01 00:00:00,544.5,-0.31051923076923066,0.6461846153846154,0.34266250000000004,1.7902124999999998,0.7093321299638997,277.0
545,6,545-06-01 00:00:00,545.5,0.2428846153846154,1.3685230769230765,1.2731750000000006,3.675587499999999,1.7959747292418766,277.0
546,6,546-06-01 00:00:00,546.5,-2.962211538461538,-1.970061538461538,-1.6910750000000003,0.08370000000000047,-1.4825956678700358,277.0
547,6,547-06-01 00:00:00,547.5,-1.0978461538461537,-0.38069230769230755,0.10259999999999996,0.39024999999999954,-0.15308664259927796,277.0
548,6,548-06-01 00:00:00,548.5,-2.196423076923077,-1.3350000000000004,-1.39515,-0.5875125,-1.2982021660649823,277.0
549,6,549-06-01 00:00:00,549.5,0.24019230769230765,0.6488307692307691,1.6078625000000002,2.282225000000001,1.3208339350180502,277.0
550,6,550-06-01 00:00:00,550.5,1.139519230769231,1.255753846153846,2.162612499999999,2.5334375000000007,1.8648483754512648,277.0
551,6,551-06-01 00:00:00,551.5,-4.895192307692309,-4.226461538461537,-3.4281499999999996,-1.6958375,-3.3905740072202173,277.0
552,6,552-06-01 00:00:00,552.5,-1.6577307692307695,-1.5790769230769233,-0.4563999999999999,-0.6609375000000001,-1.0044368231046932,277.0
553,6,553-06-01 00:00:00,553.5,-1.1063653846153847,-1.1344153846153844,0.1409625,0.6134625000000002,-0.2560072202166063,277.0
554,6,554-06-01 00:00:00,554.5,-1.8161730769230766,-1.5658307692307694,-0.6003625000000004,-1.0789625000000003,-1.1933790613718411,277.0
555,6,555-06-01 00:00:00,555.5,-2.4338653846153844,-2.9428769230769234,-1.4350625000000004,-1.9465374999999994,-2.12410108303249,277.0
556,6,556-06-01 00:00:00,556.5,-2.2751923076923073,-2.5070923076923073,-1.8738124999999997,-1.5230749999999993,-1.996469314079423,277.0
557,6,557-06-01 00:00:00,557.5,-2.644192307692308,-3.036076923076923,-2.180062499999999,-2.0786000000000007,-2.438758122743681,277.0
558,6,558-06-01 00:00:00,558.5,0.0006923076923076843,-0.6963538461538462,0.4646749999999999,-0.2055625,-0.08844043321299641,277.0
559,6,559-06-01 00:00:00,559.5,1.5657500000000002,1.5180615384615388,1.9672750000000003,0.6879375000000001,1.4170036101083041,277.0
560,6,560-06-01 00:00:00,560.5,-1.6485961538461542,-1.9144153846153846,-1.2843375,-0.5733625,-1.2952346570397113,277.0
561,6,561-06-01 00:00:00,561.5,-3.891788461538461,-4.371092307692308,-3.7230874999999983,-1.4266500000000002,-3.2435848375451264,277.0
562,6,562-06-01 00:00:00,562.5,-2.3535192307692308,-3.1370769230769238,-1.6596125000000004,1.4885749999999998,-1.2273501805054152,277.0
563,6,563-06-01 00:00:00,563.5,-0.641346153846154,-1.309969230769231,-0.0014375000000000139,0.5046124999999999,-0.28246931407942244,277.0
564,6,564-06-01 00:00:00,564.5,-4.19646153846154,-3.9244153846153838,-3.40055,-1.6986874999999997,-3.1813790613718416,277.0
565,6,565-06-01 00:00:00,565.5,-5.329596153846154,-4.750261538461537,-4.2537875,-0.8785749999999999,-3.5974548736462104,277.0
566,6,566-06-01 00:00:00,566.5,-6.2013461538461545,-5.913969230769232,-4.594025,-2.3652375,-4.56180144404332,277.0
