"year","NW","NO","SW","SO","DE","countDE"
320,-3.515875,-3.37425882353,-2.9283125,-0.627531914894,-2.53619884726,347.0
321,-1.09677777778,-1.90961176471,-1.43404166667,-0.507829787234,-1.22965129683,347.0
322,0.403986111111,0.137070588235,0.336625,-0.496510638298,0.0760288184438,347.0
323,-0.798486111111,-1.14729411765,-0.750875,0.379585106383,-0.551625360231,347.0
324,-0.108291666667,-0.114423529412,-0.515302083333,-1.77869148936,-0.674896253602,347.0
325,-2.70493055556,-2.39812941176,-3.0721875,-1.54736170213,-2.41780403458,347.0
326,-0.258777777778,-0.683411764706,-0.34934375,1.07482978723,-0.0265850144092,347.0
327,0.492569444444,0.153670588235,1.04535416667,2.62609574468,1.14044380403,347.0
328,0.0545972222222,-0.0767176470588,0.500114583333,0.586308510638,0.289723342939,347.0
329,-0.994125,-0.597494117647,-0.617604166667,2.18511702128,0.0684351585014,347.0
330,-0.435138888889,0.279188235294,0.0626770833333,1.78740425532,0.479636887608,347.0
331,-1.93970833333,-1.41747058824,-1.61090625,0.158989361702,-1.15229394813,347.0
332,-1.30356944444,-0.806494117647,-1.35403125,0.524606382979,-0.700527377522,347.0
333,-0.817694444444,-0.172752941176,1.7229375,4.26432978723,1.41985878963,347.0
334,-5.26358333333,-4.55038823529,-3.382,0.185489361702,-3.09221037464,347.0
335,-2.87148611111,-2.68434117647,-1.41827083333,1.74796808511,-1.17222190202,347.0
336,-3.70705555556,-3.37784705882,-1.47661458333,0.307989361702,-1.92169740634,347.0
337,-6.55620833333,-6.62184705882,-4.10523958333,-1.29505319149,-4.46899711816,347.0
338,-5.496375,-5.68682352941,-3.8076875,0.0415106382979,-3.57566282421,347.0
339,-3.23736111111,-3.93115294118,-1.78797916667,-0.123223404255,-2.16272910663,347.0
340,-1.895375,-2.07788235294,-1.45701041667,1.04917021277,-1.02114697406,347.0
341,-0.973027777778,-1.28602352941,-0.583,-0.476595744681,-0.807314121037,347.0
342,-2.14138888889,-2.02477647059,-1.41722916667,-0.465255319149,-1.45842651297,347.0
343,-2.28156944444,-2.60454117647,-2.39404166667,0.0206595744681,-1.76814121037,347.0
344,0.279888888889,0.478152941176,0.329572916667,0.967957446809,0.528593659942,347.0
345,-1.23658333333,-1.10130588235,-1.4585625,-0.205968085106,-0.985671469741,347.0
346,0.3815,0.110223529412,0.305708333333,-1.1744787234,-0.127423631124,347.0
347,-1.45334722222,-1.73950588235,-1.81814583333,-2.73903191489,-1.97265129683,347.0
348,-1.16701388889,-1.81361176471,-1.64322916667,-3.14825531915,-1.99385590778,347.0
349,-0.577138888889,-1.09878823529,-0.354364583333,0.703617021277,-0.296340057637,347.0
350,0.374638888889,-0.343117647059,0.917416666667,-0.281085106383,0.171351585014,347.0
351,-0.255416666667,-0.515258823529,-0.0820104166667,0.602329787234,-0.038734870317,347.0
352,0.141513888889,-0.0618352941176,1.48782291667,1.39690425532,0.804244956772,347.0
353,-2.39230555556,-2.48610588235,-2.10858333333,-0.327776595745,-1.77752161383,347.0
354,1.42718055556,1.02954117647,0.422739583333,1.20756382979,0.992397694524,347.0
355,1.31769444444,0.833435294118,1.26358333333,-0.253925531915,0.758360230548,347.0
356,0.0787361111111,0.205352941176,1.26078125,2.04010638298,0.968095100865,347.0
357,-1.26983333333,-1.41274117647,0.261072916667,1.62739361702,-0.0964639769452,347.0
358,-1.31711111111,-1.7396,-0.81378125,-0.23479787234,-0.988161383285,347.0
359,-0.688263888889,-0.994929411765,0.891791666667,0.476989361702,-0.010590778098,347.0
360,-2.39693055556,-3.32441176471,-1.60409375,-0.172063829787,-1.8020778098,347.0
361,0.98175,0.222929411765,1.00383333333,-0.458893617021,0.411720461095,347.0
362,-0.660486111111,-0.786376470588,-0.427895833333,-0.369691489362,-0.548201729107,347.0
363,-0.994319444444,-0.734376470588,-0.852760416667,-0.441606382979,-0.741755043228,347.0
364,-2.80513888889,-2.07718823529,-2.55016666667,0.471287234043,-1.6687204611,347.0
365,-2.0245,-0.907270588235,-0.622708333333,3.50061702128,0.133706051873,347.0
366,-5.22401388889,-4.26147058824,-4.3174375,-0.221936170213,-3.38239193084,347.0
367,-2.49776388889,-2.47817647059,-1.88129166667,0.320617021277,-1.55893371758,347.0
368,-1.28643055556,-1.58592941176,-0.819677083333,0.720638297872,-0.686962536023,347.0
369,0.532763888889,0.8222,1.92864583333,3.5904893617,1.81816138329,347.0
370,-1.61644444444,-1.10710588235,0.50225,2.12632978723,0.108365994236,347.0
371,-2.09841666667,-1.41154117647,-1.820625,0.218276595745,-1.22573198847,347.0
372,-0.594791666667,-0.583011764706,-0.174583333333,0.553191489362,-0.164671469741,347.0
373,-0.999513888889,-1.15738823529,-0.9365625,-0.883191489362,-0.989259365994,347.0
374,-0.220472222222,-0.439929411765,0.046,0.540127659574,0.00553314121037,347.0
375,-1.83013888889,-1.38215294118,-1.530625,-1.55310638298,-1.56249279539,347.0
376,-2.3225,-2.35297647059,-0.600302083333,3.90993617021,-0.165181556196,347.0
377,-1.28534722222,-0.923152941176,-0.48171875,-0.659521276596,-0.804763688761,347.0
378,-4.35305555556,-3.62335294118,-3.26498958333,-0.0470319148936,-2.70681556196,347.0
379,-2.16761111111,-2.56924705882,-2.65630208333,-1.05942553191,-2.10099423631,347.0
380,-0.166555555556,-0.641447058824,-0.79346875,-1.55620212766,-0.83276945245,347.0
381,-0.400138888889,-0.252329411765,0.321760416667,1.30170212766,0.296804034582,347.0
382,-2.20433333333,-2.36107058824,-1.97741666667,-0.918765957447,-1.83169740634,347.0
383,0.141708333333,-0.379435294118,-0.438114583333,-0.948180851064,-0.44160518732,347.0
384,-0.0783472222222,-0.336870588235,1.04976041667,1.34884042553,0.557040345821,347.0
385,-1.33123611111,-1.35476470588,-1.16732291667,-0.403670212766,-1.04038040346,347.0
386,-0.447125,-0.210164705882,-0.153489583333,0.482393617021,-0.0560432276657,347.0
387,-2.39259722222,-2.48170588235,-3.56338541667,-1.87830851064,-2.59901440922,347.0
388,2.09531944444,1.94978823529,1.38209375,1.96912765957,1.82816714697,347.0
389,0.0133611111111,0.502529411765,1.32232291667,2.18958510638,1.0848443804,347.0
390,-1.65813888889,-1.30147058824,-0.1155625,2.08008510638,-0.131345821326,347.0
391,-3.14177777778,-2.86988235294,-2.11282291667,-0.754968085106,-2.14393659942,347.0
392,-2.58277777778,-3.62123529412,-2.83275,-0.917170212766,-2.45510951009,347.0
393,1.45706944444,0.890505882353,1.2815625,0.901361702128,1.11919308357,347.0
394,0.814861111111,-0.269894117647,0.817822916667,0.312861702128,0.413974063401,347.0
395,2.60970833333,1.89318823529,2.83125,1.03494680851,2.06889048991,347.0
396,-0.262277777778,-0.448552941176,0.482322916667,1.48330851064,0.370959654179,347.0
397,0.0380833333333,-0.677647058824,-0.194489583333,0.024085106383,-0.205374639769,347.0
398,0.560222222222,0.495635294118,1.46976041667,1.25144680851,0.983279538905,347.0
399,-3.462625,-3.49742352941,-2.91127083333,0.375627659574,-2.27885590778,347.0
400,-0.919569444444,-0.963482352941,-1.95845833333,-1.11523404255,-1.27074639769,347.0
401,-0.220916666667,-0.299588235294,-0.437958333333,0.680287234043,-0.0561037463977,347.0
402,0.397125,0.0758941176471,0.199395833333,-0.456457446809,0.0325043227666,347.0
403,0.187194444444,0.023,0.6405,0.461489361702,0.346688760807,347.0
404,-1.01965277778,-1.28863529412,-0.373791666667,-1.572,-1.0564870317,347.0
405,-1.94234722222,-2.76976470588,-1.73154166667,-2.21308510638,-2.16004899135,347.0
406,0.177125,-0.581635294118,0.146083333333,-0.362585106383,-0.163530259366,347.0
407,0.321930555556,0.275047058824,-0.170979166667,-0.511670212766,-0.0517377521614,347.0
408,0.509305555556,0.316258823529,-0.554302083333,-0.756,-0.175,347.0
409,1.80230555556,1.48290588235,1.11034375,-0.366957446809,0.944991354467,347.0
410,0.727972222222,1.03136470588,0.36615625,1.07307446809,0.795677233429,347.0
411,0.537819444444,0.491811764706,-0.06034375,0.172031914894,0.261974063401,347.0
412,0.562138888889,0.382247058824,-0.371458333333,-1.04204255319,-0.174775216138,347.0
413,0.714291666667,0.579870588235,0.401572916667,0.384234042553,0.505438040346,347.0
414,0.243152777778,0.00154117647059,-0.227760416667,0.777872340426,0.198538904899,347.0
415,1.91254166667,1.48174117647,2.58532291667,2.46268085106,2.14217291066,347.0
416,-0.510652777778,-0.767494117647,0.0329895833333,-0.65,-0.460913544669,347.0
417,-0.501805555556,-0.6872,-0.0361875,-0.317968085106,-0.368602305476,347.0
418,-1.48048611111,-1.90851764706,-1.92471875,-1.22889361702,-1.64008069164,347.0
419,1.15115277778,0.618694117647,0.98553125,0.407,0.773317002882,347.0
420,-0.759583333333,-0.705423529412,-1.70459793814,-0.837968085106,-1.03093678161,348.0
421,1.24227777778,1.45434117647,-0.202783505155,0.863425531915,0.788951149425,348.0
422,2.86483333333,3.06145882353,2.17491752577,2.09078723404,2.51147413793,348.0
423,1.61369444444,2.47042352941,1.14997938144,2.0434893617,1.80979310345,348.0
424,0.443597222222,1.36250588235,-0.72006185567,1.15835106383,0.536755747126,348.0
425,1.70554166667,2.32421176471,1.13330927835,1.87459574468,1.74281609195,348.0
426,0.623694444444,0.963647058824,-0.0952886597938,1.66958510638,0.788833333333,348.0
427,3.49911111111,3.31791764706,3.11896907216,3.38829787234,3.31896264368,348.0
428,2.24984722222,2.25157647059,1.39786597938,1.10664893617,1.70399712644,348.0
429,3.63366666667,3.32428235294,2.11027835052,0.226553191489,2.2131637931,348.0
430,3.35048611111,3.28212941176,1.81843298969,-0.472319148936,1.87415517241,348.0
431,2.24498611111,2.92456470588,1.35334020619,2.29619148936,2.17627298851,348.0
432,1.53981944444,1.87258823529,0.414917525773,0.891882978723,1.1325316092,348.0
433,1.81925,2.77795294118,0.515371134021,0.717170212766,1.39229022989,348.0
434,0.325763888889,0.886435294118,-1.56287628866,-0.0844893617021,-0.174537356322,348.0
435,4.365125,4.23715294118,2.32216494845,0.862287234043,2.81825287356,348.0
436,4.77913888889,4.86234117647,4.93286597938,3.26289361702,4.43275,348.0
437,1.16729166667,1.46572941176,0.681030927835,0.308819148936,0.872761494253,348.0
438,2.39769444444,2.94575294118,1.13821649485,0.333425531915,1.62290804598,348.0
439,0.954416666667,1.92783529412,0.128103092784,1.54464893617,1.12128448276,348.0
440,1.41934722222,1.02816470588,0.813072164948,-0.52364893617,0.629977011494,348.0
441,2.42301388889,2.33877647059,1.4748556701,-0.157361702128,1.44115517241,348.0
442,2.43427777778,2.47483529412,1.02227835052,-0.450276595745,1.27144827586,348.0
443,3.68522222222,3.98281176471,0.929886597938,-0.416617021277,1.88193103448,348.0
444,4.24370833333,3.95309411765,1.89472164948,-1.2629893617,2.03053735632,348.0
445,3.92622222222,3.91215294118,2.58542268041,1.69329787234,2.94591091954,348.0
446,2.80743055556,2.92334117647,1.45750515464,1.32218085106,2.0582816092,348.0
447,2.30034722222,2.69821176471,1.03519587629,-0.729744680851,1.22641091954,348.0
448,-1.87047222222,-1.5448,-2.29905154639,-1.3795212766,-1.77777298851,348.0
449,-0.298472222222,-0.611305882353,-2.52336082474,-0.351180851064,-1.00927586207,348.0
450,2.95488888889,2.14189411765,0.159216494845,-1.85669148936,0.677379310345,348.0
451,1.84015277778,1.77125882353,0.810896907216,0.528680851064,1.18218678161,348.0
452,-0.518875,-0.631388235294,-1.50563917526,0.303446808511,-0.599281609195,348.0
453,1.29266666667,1.6052,0.573762886598,0.0225531914894,0.825543103448,348.0
454,-2.96079166667,-2.57387058824,-3.27760824742,-1.75574468085,-2.62909195402,348.0
455,-0.142111111111,-0.575247058824,-0.858010309278,-1.53841489362,-0.824614942529,348.0
456,-0.838361111111,-1.15389411765,0.0324639175258,-1.12457446809,-0.750011494253,348.0
457,-4.13456944444,-4.26762352941,-3.47491752577,-2.33123404255,-3.49609195402,348.0
458,-2.68880555556,-3.13596470588,-2.25072164948,-1.98177659574,-2.48493678161,348.0
459,-2.25097222222,-3.43510588235,-2.35593814433,-1.98824468085,-2.49849137931,348.0
460,1.28816666667,0.717776470588,0.0703608247423,-1.20122340426,0.136979885057,348.0
461,-0.788694444444,-0.763494117647,-1.454,-0.245585106383,-0.821281609195,348.0
462,-0.111111111111,-0.165811764706,-0.478515463918,0.980074468085,0.0678649425287,348.0
463,-1.2275,-1.21032941176,-2.243,-1.35678723404,-1.54128448276,348.0
464,0.109180555556,0.0447058823529,-0.868556701031,-0.515914893617,-0.347945402299,348.0
465,-0.696527777778,-0.960094117647,-1.96087628866,-1.16846808511,-1.24080172414,348.0
466,1.27306944444,0.349564705882,0.280804123711,-1.80745744681,-0.0611752873563,348.0
467,0.303722222222,0.203411764706,0.433175257732,0.765691489362,0.44008908046,348.0
468,-2.17881944444,-2.24541176471,-1.53673195876,-1.14163829787,-1.73595402299,348.0
469,-3.68931944444,-3.32648235294,-3.27970103093,-1.34776595745,-2.8540316092,348.0
470,-3.22338888889,-3.43495294118,-2.83225773196,-2.25578723404,-2.90467816092,348.0
471,-3.23268055556,-3.84298823529,-2.99695876289,-2.78386170213,-3.19481321839,348.0
472,-1.69423611111,-2.87269411765,-2.56084536082,-2.03376595745,-2.31534482759,348.0
473,0.703472222222,0.276576470588,0.0567835051546,-1.81189361702,-0.26049137931,348.0
474,-2.52311111111,-2.4398,-2.03160824742,-1.01441489362,-1.95824137931,348.0
475,-1.95004166667,-1.88024705882,-0.556701030928,-0.0907659574468,-1.04240229885,348.0
476,-3.59925,-3.72705882353,-2.49006185567,-1.05067021277,-2.63288793103,348.0
477,-3.17341666667,-3.10036470588,-1.58502061856,-1.03727659574,-2.13582758621,348.0
478,-5.81504166667,-6.19184705882,-3.59187628866,-0.362308510638,-3.81453735632,348.0
479,-2.10927777778,-3.27030588235,-1.48325773196,-0.838319148936,-1.87506321839,348.0
480,-0.787888888889,-1.61242352941,-1.03715463918,-2.16481914894,-1.43069252874,348.0
481,-1.24044444444,-1.86765882353,-1.9353814433,-2.6220212766,-1.9605316092,348.0
482,0.165861111111,-0.611988235294,-0.0182989690722,1.23003191489,0.211985632184,348.0
483,0.500930555556,0.358788235294,0.324597938144,1.05028723404,0.565451149425,348.0
484,0.365763888889,0.168435294118,0.501773195876,1.15809574468,0.569497126437,348.0
485,-1.968875,-1.53441176471,-2.59720618557,-2.58488297872,-2.20428735632,348.0
486,-2.47781944444,-2.31711764706,-2.63756701031,0.787372340426,-1.60111781609,348.0
487,-0.574569444444,-0.772141176471,-0.676618556701,0.488053191489,-0.36424137931,348.0
488,-1.56752777778,-1.81825882353,-0.970113402062,-0.622478723404,-1.20697701149,348.0
489,-3.491375,-3.23176470588,-2.75541237113,-1.39245744681,-2.65587643678,348.0
490,-4.10693055556,-4.01884705882,-3.24428865979,-0.586904255319,-2.89415517241,348.0
491,-4.01023611111,-3.90395294118,-2.6906185567,-1.21259574468,-2.86076724138,348.0
492,-6.03680555556,-5.80823529412,-4.35259793814,-1.17742553191,-4.19893678161,348.0
493,-4.50520833333,-4.47707058824,-4.22280412371,-1.83778723404,-3.6991091954,348.0
494,-1.733625,-1.73244705882,-1.66596907216,-2.97236170213,-2.04908045977,348.0
495,-1.96077777778,-2.27288235294,-1.79262886598,-1.42636170213,-1.84578735632,348.0
496,0.643305555556,-0.0783411764706,0.765701030928,-0.70764893617,0.136244252874,348.0
497,-1.69772222222,-1.61394117647,-1.06416494845,-1.66141489362,-1.49085632184,348.0
498,-3.14833333333,-3.00514117647,-3.80371134021,-2.39130851064,-3.09155172414,348.0
499,-0.163597222222,-0.548282352941,-0.70812371134,-1.79087234043,-0.848887931034,348.0
500,-0.132847222222,-0.386976470588,-0.00944329896907,-1.0710212766,-0.413936781609,348.0
501,-1.48581944444,-1.1104,-1.32765979381,-0.669117021277,-1.12943390805,348.0
502,-0.895722222222,-0.725164705882,-0.334536082474,0.755010638298,-0.251752873563,348.0
503,-1.49248611111,-1.44038823529,-2.04502061856,-3.78362765957,-2.25264367816,348.0
504,-1.42565277778,-1.44682352941,-0.607030927835,-0.730329787234,-1.01482758621,348.0
505,-4.37094444444,-4.23765882353,-4.00255670103,-3.03103191489,-3.87377586207,348.0
506,-3.24663888889,-3.59590588235,-3.29157731959,-3.61339361702,-3.44354022989,348.0
507,-2.97504166667,-3.43910588235,-2.49558762887,-2.0869893617,-2.71487356322,348.0
508,-1.71423611111,-1.98338823529,-0.530783505155,-1.0224787234,-1.26325287356,348.0
509,-4.05819444444,-3.42584705882,-2.4785257732,-1.58869148936,-2.79638218391,348.0
510,-5.38347222222,-4.57672941176,-3.83724742268,-2.00217021277,-3.84209482759,348.0
511,-4.94868055556,-4.57704705882,-4.75583505155,-1.93924468085,-3.99126149425,348.0
512,-0.371430555556,-0.181494117647,-0.116474226804,-0.564287234043,-0.306066091954,348.0
513,-3.69208333333,-3.09758823529,-2.99289690722,-1.16332978723,-2.66893390805,348.0
514,-2.30208333333,-2.21772941176,-2.54096907216,-1.05,-2.0098591954,348.0
515,-1.06725,-1.57731764706,-0.766041237113,-1.49980851064,-1.2247183908,348.0
516,-1.05295833333,-1.27649411765,-0.00764948453608,-0.250989361702,-0.599568965517,348.0
517,-2.30876388889,-2.57972941176,-1.09427835052,-1.74572340426,-1.88434195402,348.0
518,-2.35155555556,-3.07002352941,-1.26712371134,-2.48003191489,-2.25947701149,348.0
519,-1.66522222222,-2.15909411765,-0.523835051546,-0.929723404255,-1.26903735632,348.0
520,-1.76956944444,-0.834705882353,-1.47,-0.729106382979,-1.17668103448,348.0
521,-4.13001388889,-4.17115294118,-3.54312371134,-3.02745744681,-3.67865804598,348.0
522,-2.44573611111,-2.67745882353,-2.44087628866,-1.96537234043,-2.37122701149,348.0
523,-0.5985,-0.753811764706,-1.01610309278,-1.87810638298,-1.09847701149,348.0
524,-0.638027777778,-0.859835294118,-1.03139175258,-2.90904255319,-1.41528448276,348.0
525,-1.079875,-1.28769411765,-1.96883505155,-2.42461702128,-1.74165517241,348.0
526,0.758263888889,0.642988235294,0.227288659794,-0.133074468085,0.341341954023,348.0
527,-0.608277777778,-0.828611764706,-1.13142268041,-3.19260638298,-1.50597988506,348.0
528,-0.558930555556,-0.479882352941,-0.43806185567,1.39891489362,0.0229109195402,348.0
529,-0.80325,-0.737364705882,-0.429505154639,-0.27014893617,-0.538982758621,348.0
530,-2.33583333333,-2.09165882353,-2.54951546392,-2.44177659574,-2.36437068966,348.0
531,-1.5045,-1.33638823529,-1.33413402062,-1.27107446809,-1.35289942529,348.0
532,-1.58029166667,-1.96490588235,-1.11734020619,-1.86343617021,-1.62167528736,348.0
533,-0.685013888889,-0.864858823529,-0.435546391753,-2.10787234043,-1.04374137931,348.0
534,-2.27083333333,-3.02215294118,-1.15127835052,-2.77634042553,-2.27883045977,348.0
535,-3.01194444444,-3.25867058824,-2.06320618557,-2.46235106383,-2.65930747126,348.0
536,-3.945875,-4.67801176471,-2.70171134021,-2.04346808511,-3.26404022989,348.0
537,-0.220902777778,-0.401047058824,0.756886597938,1.09919148936,0.364218390805,348.0
538,-3.24256944444,-3.40451764706,-1.72128865979,-0.293989361702,-2.06163505747,348.0
539,-5.56183333333,-5.84474117647,-3.44462886598,-0.077829787234,-3.55948275862,348.0
540,-2.91376388889,-2.48129411765,-2.62764948454,0.209287234043,-1.88479885057,348.0
541,-2.56411111111,-2.52169411765,-2.22319587629,0.222063829787,-1.70613793103,348.0
542,-0.168222222222,-0.251270588235,-0.183206185567,0.682414893617,0.0370862068966,348.0
543,-0.000569444444444,0.134552941176,0.832690721649,2.82723404255,1.02852586207,348.0
544,-0.129569444444,0.587741176471,0.375865979381,1.8829787234,0.730137931034,348.0
545,0.395375,1.24601176471,1.50680412371,4.15187234043,1.92762643678,348.0
546,-2.65223611111,-2.21287058824,-1.2011443299,1.36287234043,-1.05590804598,348.0
547,-0.796791666667,-0.643835294118,0.173721649485,1.12520212766,0.0302442528736,348.0
548,-1.942125,-1.59351764706,-1.33879381443,0.201553191489,-1.10976724138,348.0
549,0.568236111111,0.430811764706,1.48479381443,3.03490425532,1.45643103448,348.0
550,1.15768055556,1.21084705882,2.46662886598,2.46379787234,1.88831896552,348.0
551,-4.56573611111,-4.56941176471,-2.52877319588,0.344521276596,-2.67252586207,348.0
552,-1.36402777778,-1.7234,-0.333257731959,-0.0773617021277,-0.816945402299,348.0
553,-0.840513888889,-1.2244,0.47687628866,1.45307446809,0.0524568965517,348.0
554,-1.54458333333,-1.76330588235,-0.529536082474,-0.5645,-1.05034195402,348.0
555,-2.20283333333,-2.99374117647,-0.935659793814,-0.99579787234,-1.71677011494,348.0
556,-2.14668055556,-2.47504705882,-1.53598969072,-0.979382978723,-1.7413591954,348.0
557,-2.45676388889,-2.95317647059,-1.92422680412,-1.39677659574,-2.14325862069,348.0
558,0.222847222222,-0.449847058824,0.317721649485,-0.323627659574,-0.0626264367816,348.0
559,1.70409722222,1.58682352941,1.47473195876,-0.249138297872,1.08392241379,348.0
560,-1.70984722222,-1.67530588235,-0.685742268041,-0.613734042553,-1.11987931034,348.0
561,-3.94656944444,-4.07410588235,-2.91883505155,-0.789106382979,-2.83837643678,348.0
562,-2.25379166667,-2.85821176471,-0.956237113402,2.82835106383,-0.666985632184,348.0
563,-0.574486111111,-1.11529411765,0.554030927835,0.718255319149,-0.0428333333333,348.0
564,-4.08384722222,-3.95437647059,-2.39362886598,-0.675319148936,-2.66040517241,348.0
565,-5.19884722222,-4.63018823529,-3.04122680412,0.317989361702,-2.96836494253,348.0
566,-5.81047222222,-5.98494117647,-3.24637113402,-0.38364893617,-3.67251436782,348.0
567,-2.28979166667,-1.97936470588,-1.02918556701,0.657755319149,-1.06641666667,348.0
568,-0.8495,-0.6418,-0.052412371134,0.689,-0.161020114943,348.0
569,-0.208222222222,0.253552941176,-0.0558041237113,-0.742255319149,-0.197198275862,348.0
570,-1.175625,-1.37697647059,0.0133195876289,-0.663478723404,-0.755066091954,348.0
571,-2.21634722222,-2.59597647059,-1.2202371134,-0.428074468085,-1.54838218391,348.0
572,0.849777777778,0.809741176471,1.10606185567,0.238904255319,0.74642816092,348.0
573,-2.87631944444,-2.65010588235,-1.82987628866,-0.0190212765957,-1.7575862069,348.0
574,-2.74701388889,-3.35755294118,-0.742422680412,-0.0400744680851,-1.60620402299,348.0
575,-4.97056944444,-5.4994,-2.84682474227,-0.668712765957,-3.34577873563,348.0
576,-4.63659722222,-5.07718823529,-3.49216494845,-1.9380212766,-3.69629310345,348.0
577,-2.03601388889,-2.42578823529,-1.26236082474,-0.267819148936,-1.43795689655,348.0
578,-0.537375,-0.274129411765,-0.581164948454,-1.02820212766,-0.617862068966,348.0
579,-0.857805555556,-0.345729411765,-0.0814639175258,0.955074468085,-0.0266494252874,348.0
580,-1.77370833333,-1.23998823529,-0.890762886598,0.296446808511,-0.838057471264,348.0
581,-2.38290277778,-2.10617647059,-1.18322680412,1.18876595745,-1.01615804598,348.0
582,-0.477416666667,-0.0211764705882,-0.278649484536,-0.412074468085,-0.292925287356,348.0
583,-0.795513888889,-0.544670588235,0.403793814433,0.801531914894,0.0314310344828,348.0
584,-2.834125,-2.57698823529,-1.88212371134,-0.25020212766,-1.80800574713,348.0
585,1.26902777778,1.24992941176,1.57153608247,2.02608510638,1.55317528736,348.0
586,0.0653611111111,-0.0183764705882,0.114731958763,0.720074468085,0.235517241379,348.0
587,2.85531944444,2.56804705882,3.10813402062,1.91629787234,2.60197701149,348.0
588,-0.238,-0.0489882352941,-0.226278350515,-0.571787234043,-0.278727011494,348.0
589,1.66794444444,1.71107058824,1.22046391753,0.285936170213,1.18044827586,348.0
590,0.848847222222,0.342788235294,1.71351546392,0.604744680851,0.900318965517,348.0
591,-4.55015277778,-4.84558823529,-2.67353608247,-0.302872340426,-2.95197988506,348.0
592,-2.88022222222,-3.6658,-0.605412371134,1.62365957447,-1.22146551724,348.0
593,-1.59773611111,-1.97934117647,-0.382463917526,-0.156680851064,-0.962954022989,348.0
594,-1.40720833333,-1.85618823529,-0.627917525773,-0.147329787234,-0.959344827586,348.0
595,-0.07275,-0.426658823529,0.372979381443,0.803170212766,0.201646551724,348.0
596,-0.317,0.0709529411765,-0.018618556701,2.54627659574,0.634341954023,348.0
597,0.292166666667,0.705694117647,0.517072164948,1.72084042553,0.841767241379,348.0
598,-1.55623611111,-1.23824705882,-0.894567010309,1.33893617021,-0.512106321839,348.0
599,-1.53416666667,-2.20161176471,0.673618556701,2.09879787234,-0.100485632184,348.0
600,-3.56448611111,-4.07638823529,-2.02843298969,0.47185106383,-2.17109195402,348.0
601,0.378861111111,-0.144564705882,1.20544329897,3.76384042553,1.39574425287,348.0
602,0.405569444444,-0.143070588235,1.0955257732,1.79132978723,0.838192528736,348.0
603,-1.029375,-1.67785882353,0.405907216495,2.915,0.277729885057,348.0
604,-1.84211111111,-2.26347058824,-0.653072164948,2.01669148936,-0.571281609195,348.0
605,-1.83820833333,-2.06198823529,-0.876474226804,0.746680851064,-0.92658045977,348.0
606,-2.71215277778,-2.87542352941,-1.44704123711,0.475372340426,-1.53840229885,348.0
607,-1.90190277778,-2.57201176471,-0.975391752577,0.583308510638,-1.13603448276,348.0
608,1.70105555556,1.45414117647,2.06893814433,1.46120212766,1.6785,348.0
609,-3.61238888889,-4.17309411765,-2.25567010309,-1.5354787234,-2.81017241379,348.0
610,-2.31073611111,-3.06141176471,-0.834360824742,0.513861702128,-1.31960632184,348.0
611,-1.03855555556,-1.49235294118,-0.406577319588,-0.373882978723,-0.793704022989,348.0
612,-1.46656944444,-2.17025882353,-0.779412371134,-0.0451595744681,-1.0629683908,348.0
613,1.05077777778,0.543423529412,0.975494845361,-0.137319148936,0.584948275862,348.0
614,0.548333333333,0.387929411765,0.00848453608247,-0.969127659574,-0.0512097701149,348.0
615,0.970416666667,0.544776470588,0.577216494845,0.150329787234,0.535336206897,348.0
616,0.439180555556,0.297305882353,0.483206185567,-0.0842127659574,0.275422413793,348.0
617,-1.62730555556,-2.11529411765,-1.24473195876,-1.14061702128,-1.50839942529,348.0
618,0.110486111111,-0.406670588235,-0.0260309278351,-2.15707446809,-0.666385057471,348.0
619,-1.16584722222,-1.81971764706,-1.27971134021,-3.65512765957,-2.02968678161,348.0
620,-2.09597222222,-2.36836470588,-1.52463917526,0.612244680851,-1.27172413793,348.0
621,-1.21373611111,-1.27647058824,-1.61368041237,-0.137031914894,-1.04970402299,348.0
622,0.511625,0.0932588235294,-0.0419278350515,-0.661595744681,-0.0617614942529,348.0
623,0.777819444444,0.8158,0.780731958763,1.95917021277,1.10700862069,348.0
624,-0.837444444444,-1.18107058824,-0.170587628866,-0.437255319149,-0.627402298851,348.0
625,-2.29504166667,-2.81531764706,-1.53280412371,-1.24989361702,-1.92734770115,348.0
626,-1.20026388889,-1.90945882353,-0.351092783505,0.346638297872,-0.718951149425,348.0
627,-0.517,-1.23077647059,0.438402061856,2.52584042553,0.396879310345,348.0
628,1.62623611111,1.11504705882,1.78444329897,0.801542553191,1.32271264368,348.0
629,-0.0885555555556,-0.0719176470588,-0.245175257732,-0.0260638297872,-0.111267241379,348.0
630,0.0131666666667,-0.279882352941,-0.291453608247,-0.121329787234,-0.179649425287,348.0
631,0.837583333333,0.612035294118,0.879432989691,1.61357446809,1.00376436782,348.0
632,0.0230416666667,-0.0595529411765,-0.182628865979,0.627319148936,0.108764367816,348.0
633,1.77872222222,1.55114117647,1.71798969072,1.86342553191,1.7290862069,348.0
634,0.719180555556,0.837611764706,0.550659793814,-0.190840425532,0.455324712644,348.0
635,-1.17048611111,-1.35989411765,-0.557969072165,0.637787234043,-0.557577586207,348.0
636,-0.749888888889,-1.69070588235,-0.373742268041,0.241925531915,-0.606936781609,348.0
637,2.40434722222,1.73410588235,1.63863917526,0.549585106383,1.52620977011,348.0
